date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:30	326228/326228	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_ca/safety/physical-safety/	Android/Android/www.android.com/intl/fr_ca/safety/physical-safety/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:30	731201/731201	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/safety/security/	Android/Android/www.android.com/intl/fr_ca/safety/security/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:30	746169/746169	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/safety/privacy/	Android/Android/www.android.com/intl/fr_ca/safety/privacy/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:39	42588/42588	---MCZ	200	added ('OK')	font/eot	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://www.android.com/static/fonts/product_sans.eot	Android/Android/www.android.com/static/fonts/product_sans.eot	(from https://www.android.com/enterprise/)
18:29:46	42588/42588	---MCZ	200	added ('OK')	font/eot	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://www.android.com/static/fonts/product_sans.eot?	Android/Android/www.android.com/static/fonts/product_sansd41d.eot	(from https://www.android.com/enterprise/)
18:29:47	736917/736917	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/accessibility/audio/	Android/Android/www.android.com/intl/fr_ca/accessibility/audio/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:47	825889/825889	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/learn-find-my-device/	Android/Android/www.android.com/intl/fr_ca/learn-find-my-device/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:47	719082/719082	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/accessibility/vision/	Android/Android/www.android.com/intl/fr_ca/accessibility/vision/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:49	17852/17852	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://www.android.com/static/fonts/product_sans.woff	Android/Android/www.android.com/static/fonts/product_sans.woff	(from https://www.android.com/enterprise/)
18:29:49	72540/72540	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2007:08:00%20GMT	https://www.android.com/intl/fr_ca/gms/	Android/Android/www.android.com/intl/fr_ca/gms/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:50	230611/230611	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2009:08:00%20GMT	https://www.android.com/intl/fr_ca/tv/	Android/Android/www.android.com/intl/fr_ca/tv/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:51	41116/41116	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://www.android.com/static/fonts/product_sans.ttf	Android/Android/www.android.com/static/fonts/product_sans.ttf	(from https://www.android.com/enterprise/)
18:29:51	243/243	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:29:50%20GMT	https://www.android.com/intl/fr_ca/enterprise/essentials/	Android/Android/www.android.com/intl/fr_ca/enterprise/essentials/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:51	717574/717574	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_ca/accessibility/mobility/	Android/Android/www.android.com/intl/fr_ca/accessibility/mobility/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:54	103022/103022	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2007:08:00%20GMT	https://www.android.com/intl/fr_ca/enterprise/devices/	Android/Android/www.android.com/intl/fr_ca/enterprise/devices/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:54	105379/105379	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2007:08:00%20GMT	https://www.android.com/intl/fr_ca/enterprise/resources/	Android/Android/www.android.com/intl/fr_ca/enterprise/resources/index.html	(from https://www.android.com/intl/fr_ca/)
18:29:55	256/256	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:29:53%20GMT	https://www.android.com/intl/fr_fr/updates/	Android/Android/www.android.com/intl/fr_fr/updates/index.html	(from https://www.android.com/intl/fr_fr/)
18:29:56	8095/8095	---M--	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/static/js/tracking.min.js	Android/Android/www.android.com/static/js/tracking.min.js	(from https://www.android.com/enterprise/)
18:29:56	227176/227176	---M--	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/css/enterprise_home/v2/main.min.css	Android/Android/www.android.com/static/css/enterprise_home/v2/main.min.css	(from https://www.android.com/enterprise/)
18:29:57	1589/1589	---M--	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/static/js/cookie-banner.min.js	Android/Android/www.android.com/static/js/cookie-banner.min.js	(from https://www.android.com/enterprise/)
18:29:58	231759/231759	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/accessibility/	Android/Android/www.android.com/intl/fr_fr/accessibility/index.html	(from https://www.android.com/intl/fr_fr/)
18:29:58	729446/729446	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/safety/	Android/Android/www.android.com/intl/fr_fr/safety/index.html	(from https://www.android.com/intl/fr_fr/)
18:29:58	834592/834592	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/android-14/	Android/Android/www.android.com/intl/fr_fr/android-14/index.html	(from https://www.android.com/intl/fr_fr/)
18:29:59	330090/330090	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/enterprise/	Android/Android/www.android.com/intl/fr_fr/enterprise/index.html	(from https://www.android.com/intl/fr_fr/)
18:29:59	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2022:29:59%20GMT	https://www.android.com/enterprise/ai-at-work	Android/Android/www.android.com/enterprise/ai-at-work.d9.delayed	(from https://www.android.com/enterprise/)
18:30:00	266198/266198	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2021:48:00%20GMT	https://www.android.com/intl/fr_fr/better-together/quick-share-app/	Android/Android/www.android.com/intl/fr_fr/better-together/quick-share-app/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:00	494342/494342	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/auto/	Android/Android/www.android.com/intl/fr_fr/auto/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:16	164695/164695	---M--	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/static/js/general/main.min.js	Android/Android/www.android.com/static/js/general/main.min.js	(from https://www.android.com/enterprise/)
18:30:25	127462/127462	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/phones/help-me-choose/	Android/Android/www.android.com/intl/fr_fr/phones/help-me-choose/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:26	951146/951146	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/why-android/	Android/Android/www.android.com/intl/fr_fr/why-android/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:26	1046332/1046332	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/switch-to-android/	Android/Android/www.android.com/intl/fr_fr/switch-to-android/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:26	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:30:27%20GMT	https://www.android.com/auto/static/fonts/GoogleSans-Medium.woff2	Android/Android/www.android.com/auto/static/fonts/GoogleSans-Medium.db.delayed	(from https://www.android.com/auto/)
18:30:27	266211/266211	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/tablets/	Android/Android/www.android.com/intl/fr_fr/tablets/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:28	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2022:30:28%20GMT	https://www.android.com/intl/fr_fr/why-switch-to-android/	Android/Android/www.android.com/intl/fr_fr/why-switch-to-android/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:28	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:30:28%20GMT	https://www.android.com/auto/static/fonts/GoogleSans-Medium.woff	Android/Android/www.android.com/auto/static/fonts/GoogleSans-Medium.dc.delayed	(from https://www.android.com/auto/)
18:30:29	927572/927572	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/better-together/	Android/Android/www.android.com/intl/fr_fr/better-together/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:29	1594926/1594926	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/phones/	Android/Android/www.android.com/intl/fr_fr/phones/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:30	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:30:30%20GMT	https://www.android.com/auto/static/fonts/GoogleSans-Bold.woff2	Android/Android/www.android.com/auto/static/fonts/GoogleSans-Bold.dd.delayed	(from https://www.android.com/auto/)
18:30:38	1053688/1053688	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/ai/	Android/Android/www.android.com/intl/fr_fr/ai/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:39	523318/523318	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/build-android-bot/	Android/Android/www.android.com/intl/fr_fr/build-android-bot/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:40	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:30:40%20GMT	https://www.android.com/auto/static/fonts/GoogleSans-Bold.woff	Android/Android/www.android.com/auto/static/fonts/GoogleSans-Bold.de.delayed	(from https://www.android.com/auto/)
18:30:44	328996/328996	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/safety/physical-safety/	Android/Android/www.android.com/intl/fr_fr/safety/physical-safety/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:44	733352/733352	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/safety/security/	Android/Android/www.android.com/intl/fr_fr/safety/security/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:44	748487/748487	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/safety/privacy/	Android/Android/www.android.com/intl/fr_fr/safety/privacy/index.html	(from https://www.android.com/intl/fr_fr/)
18:30:54	127312/127312	---M--	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/css/auto_home/v2/main.min.css	Android/Android/www.android.com/static/css/auto_home/v2/main.min.css	(from https://www.android.com/auto/)
18:30:57	207214/207214	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/accessibility/vision/	Android/Android/www.android.com/intl/fr_fr/accessibility/vision/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:04	209944/209944	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/accessibility/audio/	Android/Android/www.android.com/intl/fr_fr/accessibility/audio/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:04	217183/217183	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/accessibility/mobility/	Android/Android/www.android.com/intl/fr_fr/accessibility/mobility/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:04	233622/233622	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2009:08:00%20GMT	https://www.android.com/intl/fr_fr/tv/	Android/Android/www.android.com/intl/fr_fr/tv/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:05	825889/825889	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/fr_fr/learn-find-my-device/	Android/Android/www.android.com/intl/fr_fr/learn-find-my-device/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:11	73850/73850	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2007:08:00%20GMT	https://www.android.com/intl/fr_fr/gms/	Android/Android/www.android.com/intl/fr_fr/gms/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:11	307140/307140	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/enterprise/devices/	Android/Android/www.android.com/intl/fr_fr/enterprise/devices/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:12	243/243	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:31:06%20GMT	https://www.android.com/intl/fr_fr/enterprise/essentials/	Android/Android/www.android.com/intl/fr_fr/enterprise/essentials/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:29	334956/334956	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/fr_fr/enterprise/resources/	Android/Android/www.android.com/intl/fr_fr/enterprise/resources/index.html	(from https://www.android.com/intl/fr_fr/)
18:31:29	256/256	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:31:13%20GMT	https://www.android.com/intl/hi_in/updates/	Android/Android/www.android.com/intl/hi_in/updates/index.html	(from https://www.android.com/intl/hi_in/)
18:31:30	723478/723478	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/better-together/quick-share-app/=w16	Android/Android/www.android.com/better-together/quick-share-app/=w16.html	(from https://www.android.com/better-together/quick-share-app/)
18:31:31	723478/723478	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/better-together/quick-share-app/=w32	Android/Android/www.android.com/better-together/quick-share-app/=w32.html	(from https://www.android.com/better-together/quick-share-app/)
18:31:31	723478/723478	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/better-together/quick-share-app/=w180	Android/Android/www.android.com/better-together/quick-share-app/=w180.html	(from https://www.android.com/better-together/quick-share-app/)
18:31:32	857350/857350	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/android-14/	Android/Android/www.android.com/intl/hi_in/android-14/index.html	(from https://www.android.com/intl/hi_in/)
18:31:33	62537/62537	---M--	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_css/windows-better-together-quick-share-app.min.css?cache=0a7a8b4	Android/Android/www.android.com/static/_css/windows-better-together-quick-share-app.mindb27.css	(from https://www.android.com/better-together/quick-share-app/)
18:31:33	300704/300704	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/accessibility/	Android/Android/www.android.com/intl/hi_in/accessibility/index.html	(from https://www.android.com/intl/hi_in/)
18:31:33	735409/735409	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/safety/	Android/Android/www.android.com/intl/hi_in/safety/index.html	(from https://www.android.com/intl/hi_in/)
18:31:34	1650/1650	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_js/omaha-quick-share.min.js?cache=aa76cad	Android/Android/www.android.com/static/_js/omaha-quick-share.mina6cf.js	(from https://www.android.com/better-together/quick-share-app/)
18:31:34	348562/348562	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/enterprise/	Android/Android/www.android.com/intl/hi_in/enterprise/index.html	(from https://www.android.com/intl/hi_in/)
18:31:42	100766/100766	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_js/windows-better-together-quick-share-app.min.js?cache=1b6219d	Android/Android/www.android.com/static/_js/windows-better-together-quick-share-app.min5960.js	(from https://www.android.com/better-together/quick-share-app/)
18:31:53	283069/283069	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2021:48:00%20GMT	https://www.android.com/intl/hi_in/better-together/quick-share-app/	Android/Android/www.android.com/intl/hi_in/better-together/quick-share-app/index.html	(from https://www.android.com/intl/hi_in/)
18:31:54	513693/513693	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/auto/	Android/Android/www.android.com/intl/hi_in/auto/index.html	(from https://www.android.com/intl/hi_in/)
18:31:54	1577/1577	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:31:54%20GMT	https://www.android.com/why-android/=w16	Android/Android/www.android.com/why-android/=w16.e6.delayed	(from https://www.android.com/why-android/)
18:31:55	1074342/1074342	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/switch-to-android/	Android/Android/www.android.com/intl/hi_in/switch-to-android/index.html	(from https://www.android.com/intl/hi_in/)
18:31:55	247/247	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:31:56%20GMT	https://www.android.com/intl/hi_in/phones/	Android/Android/www.android.com/intl/hi_in/phones/index.html	(from https://www.android.com/intl/hi_in/)
18:31:55	976850/976850	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/why-android/	Android/Android/www.android.com/intl/hi_in/why-android/index.html	(from https://www.android.com/intl/hi_in/)
18:31:56	430046/430046	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/phones-tablets/	Android/Android/www.android.com/intl/hi_in/phones-tablets/index.html	(from https://www.android.com/intl/hi_in/)
18:31:56	1577/1577	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:31:56%20GMT	https://www.android.com/why-android/=w32	Android/Android/www.android.com/why-android/=w32.e7.delayed	(from https://www.android.com/why-android/)
18:31:57	528391/528391	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/build-android-bot/	Android/Android/www.android.com/intl/hi_in/build-android-bot/index.html	(from https://www.android.com/intl/hi_in/)
18:31:57	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2022:31:57%20GMT	https://www.android.com/intl/hi_in/why-switch-to-android/	Android/Android/www.android.com/intl/hi_in/why-switch-to-android/index.html	(from https://www.android.com/intl/hi_in/)
18:31:58	1578/1578	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:31:58%20GMT	https://www.android.com/why-android/=w180	Android/Android/www.android.com/why-android/=w180.e8.delayed	(from https://www.android.com/why-android/)
18:32:07	1031347/1031347	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/better-together/	Android/Android/www.android.com/intl/hi_in/better-together/index.html	(from https://www.android.com/intl/hi_in/)
18:32:08	744701/744701	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/safety/security/	Android/Android/www.android.com/intl/hi_in/safety/security/index.html	(from https://www.android.com/intl/hi_in/)
18:32:18	127557/127557	---M--	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_css/why-android.min.css?cache=f7fc015	Android/Android/www.android.com/static/_css/why-android.min65e3.css	(from https://www.android.com/why-android/)
18:32:19	736784/736784	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/safety/physical-safety/	Android/Android/www.android.com/intl/hi_in/safety/physical-safety/index.html	(from https://www.android.com/intl/hi_in/)
18:32:19	764690/764690	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/safety/privacy/	Android/Android/www.android.com/intl/hi_in/safety/privacy/index.html	(from https://www.android.com/intl/hi_in/)
18:32:28	102982/102982	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_js/why-android.min.js?cache=87d48cf	Android/Android/www.android.com/static/_js/why-android.minb4c1.js	(from https://www.android.com/why-android/)
18:33:04	825889/825889	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/learn-find-my-device/	Android/Android/www.android.com/intl/hi_in/learn-find-my-device/index.html	(from https://www.android.com/intl/hi_in/)
18:33:05	719082/719082	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/accessibility/vision/	Android/Android/www.android.com/intl/hi_in/accessibility/vision/index.html	(from https://www.android.com/intl/hi_in/)
18:33:06	736917/736917	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/accessibility/audio/	Android/Android/www.android.com/intl/hi_in/accessibility/audio/index.html	(from https://www.android.com/intl/hi_in/)
18:33:06	95068/95068	---M--	200	added ('OK')	text/css	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_css/switch-to-android.min.css?cache=179869e	Android/Android/www.android.com/static/_css/switch-to-android.min064b.css	(from https://www.android.com/switch-to-android/)
18:33:06	717574/717574	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/hi_in/accessibility/mobility/	Android/Android/www.android.com/intl/hi_in/accessibility/mobility/index.html	(from https://www.android.com/intl/hi_in/)
18:33:12	72137/72137	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2000:38:00%20GMT	https://www.android.com/intl/hi_in/gms/	Android/Android/www.android.com/intl/hi_in/gms/index.html	(from https://www.android.com/intl/hi_in/)
18:33:15	117369/117369	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/static/_js/switch-to-android.min.js?cache=198af02	Android/Android/www.android.com/static/_js/switch-to-android.minf058.js	(from https://www.android.com/switch-to-android/)
18:33:16	240201/240201	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2009:08:00%20GMT	https://www.android.com/intl/hi_in/tv/	Android/Android/www.android.com/intl/hi_in/tv/index.html	(from https://www.android.com/intl/hi_in/)
18:33:16	326904/326904	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/enterprise/devices/	Android/Android/www.android.com/intl/hi_in/enterprise/devices/index.html	(from https://www.android.com/intl/hi_in/)
18:33:16	243/243	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:33:08%20GMT	https://www.android.com/intl/hi_in/enterprise/essentials/	Android/Android/www.android.com/intl/hi_in/enterprise/essentials/index.html	(from https://www.android.com/intl/hi_in/)
18:33:17	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:33:17%20GMT	https://www.android.com/transfer-data-android-to-android/=w16	Android/Android/www.android.com/transfer-data-android-to-android/=w16.ed.delayed	(from https://www.android.com/transfer-data-android-to-android/)
18:33:40	352925/352925	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/hi_in/enterprise/resources/	Android/Android/www.android.com/intl/hi_in/enterprise/resources/index.html	(from https://www.android.com/intl/hi_in/)
18:33:41	256/256	---M--	302	error ('Found')	text/html	date:Tue,%2028%20May%202024%2022:33:18%20GMT	https://www.android.com/intl/id_id/updates/	Android/Android/www.android.com/intl/id_id/updates/index.html	(from https://www.android.com/intl/id_id/)
18:33:42	725098/725098	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/id_id/safety/	Android/Android/www.android.com/intl/id_id/safety/index.html	(from https://www.android.com/intl/id_id/)
18:33:42	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:33:42%20GMT	https://www.android.com/transfer-data-android-to-android/=w32	Android/Android/www.android.com/transfer-data-android-to-android/=w32.ee.delayed	(from https://www.android.com/transfer-data-android-to-android/)
18:33:43	284743/284743	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/id_id/accessibility/	Android/Android/www.android.com/intl/id_id/accessibility/index.html	(from https://www.android.com/intl/id_id/)
18:33:43	827292/827292	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2011:18:00%20GMT	https://www.android.com/intl/id_id/android-14/	Android/Android/www.android.com/intl/id_id/android-14/index.html	(from https://www.android.com/intl/id_id/)
18:33:44	2649/2649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2022:33:44%20GMT	https://www.android.com/transfer-data-android-to-android/=w180	Android/Android/www.android.com/transfer-data-android-to-android/=w180.ef.delayed	(from https://www.android.com/transfer-data-android-to-android/)
18:34:04	262797/262797	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2021:48:00%20GMT	https://www.android.com/intl/id_id/better-together/quick-share-app/	Android/Android/www.android.com/intl/id_id/better-together/quick-share-app/index.html	(from https://www.android.com/intl/id_id/)
18:34:05	322616/322616	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/id_id/enterprise/	Android/Android/www.android.com/intl/id_id/enterprise/index.html	(from https://www.android.com/intl/id_id/)
18:34:05	489941/489941	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20May%202024%2015:58:00%20GMT	https://www.android.com/intl/id_id/auto/	Android/Android/www.android.com/intl/id_id/auto/index.html	(from https://www.android.com/intl/id_id/)
